timestamp,Open,High,Low,Close,Volume
2026-09-15 08:00:00+00:00,78.39,78.39,78.39,78.39,0
2026-09-15 09:00:00+00:00,78.34,78.4,78.29,78.4,0
2026-09-15 11:00:00+00:00,78.51,78.55,78.51,78.55,0
2026-09-15 13:30:00+00:00,78.51000213623047,78.51000213623047,78.43000030517578,78.43499755859375,4570362
2026-09-15 14:30:00+00:00,78.43499755859375,78.4749984741211,78.41000366210938,78.45999908447266,7453339
2026-09-15 15:30:00+00:00,78.45999908447266,78.48999786376953,78.44499969482422,78.4800033569336,4748458
2026-09-15 16:30:00+00:00,78.4800033569336,78.5,78.43000030517578,78.44499969482422,6149832
2026-09-15 17:30:00+00:00,78.44499969482422,78.44999694824219,78.43000030517578,78.43499755859375,4315579
2026-09-15 18:30:00+00:00,78.44000244140625,78.44000244140625,78.4000015258789,78.4000015258789,5498545
2026-09-15 19:30:00+00:00,78.4000015258789,78.41000366210938,78.37999725341797,78.38999938964844,7110655
2026-09-15 20:00:00+00:00,78.38,78.38,78.19,78.19,0
2026-09-15 21:00:00+00:00,78.41,78.5,78.38,78.38,0
2026-09-15 22:00:00+00:00,78.38,78.38,78.38,78.38,0
2026-09-16 13:30:00+00:00,78.5,78.58000183105469,78.4800033569336,78.56999969482422,4350564
2026-09-16 14:30:00+00:00,78.56500244140625,78.6500015258789,78.56500244140625,78.625,9739238
2026-09-16 15:30:00+00:00,78.62249755859375,78.68499755859375,78.62000274658203,78.65499877929688,4203160
2026-09-16 16:30:00+00:00,78.65499877929688,78.68000030517578,78.6449966430664,78.65499877929688,4130111
2026-09-16 17:30:00+00:00,78.65499877929688,78.70999908447266,78.61000061035156,78.61000061035156,4702326
2026-09-16 18:30:00+00:00,78.62000274658203,78.625,78.36000061035156,78.3949966430664,11166364
2026-09-16 19:30:00+00:00,78.38999938964844,78.4800033569336,78.38999938964844,78.44999694824219,7323933
2026-09-16 20:00:00+00:00,78.46,78.5,78.42,78.42,0
2026-09-16 21:00:00+00:00,78.42,78.61,78.42,78.42,0
2026-09-16 22:00:00+00:00,78.42,78.525,78.42,78.466,0
2026-09-16 23:00:00+00:00,78.451,78.4602,78.4336,78.4572,0
2026-09-17 08:00:00+00:00,78.42,78.48,78.42,78.48,0
2026-09-17 09:00:00+00:00,78.48,78.48,78.48,78.48,0
2026-09-17 10:00:00+00:00,78.6,78.6,78.6,78.6,0
2026-09-17 11:00:00+00:00,78.6,78.68,78.6,78.68,0
2026-09-17 12:00:00+00:00,78.68,78.8,78.61,78.8,0
2026-09-17 13:00:00+00:00,78.69,78.71,78.69,78.71,0
2026-09-17 13:30:00+00:00,78.7300033569336,78.75,78.65499877929688,78.70500183105469,7396352
2026-09-17 14:30:00+00:00,78.70500183105469,78.73999786376953,78.65499877929688,78.67500305175781,6035835
2026-09-17 15:30:00+00:00,78.67500305175781,78.70999908447266,78.66999816894531,78.69000244140625,6825546
2026-09-17 16:30:00+00:00,78.69000244140625,78.70999908447266,78.66999816894531,78.68499755859375,4713754
2026-09-17 17:30:00+00:00,78.68499755859375,78.71499633789062,78.66999816894531,78.68409729003906,1829415
2026-09-17 18:30:00+00:00,78.68499755859375,78.72000122070312,78.66999816894531,78.72000122070312,3847706
2026-09-17 19:30:00+00:00,78.71499633789062,78.73999786376953,78.69999694824219,78.7249984741211,11054940
2026-09-17 20:00:00+00:00,78.72,78.73,78.62,78.73,0
2026-09-17 21:00:00+00:00,78.73,78.73,78.68,78.68,0
2026-09-17 22:00:00+00:00,78.68,78.72,78.68,78.72,0
2026-09-17 23:00:00+00:00,78.72,78.72,78.72,78.72,0
2026-09-18 08:00:00+00:00,78.8607,78.8607,78.72,78.72,0
2026-09-18 09:00:00+00:00,78.72,78.72,78.601,78.601,0
2026-09-18 10:00:00+00:00,78.601,78.71,78.6,78.6,0
2026-09-18 11:00:00+00:00,78.6,78.72,78.6,78.71,0
2026-09-18 12:00:00+00:00,78.69,78.69,78.61,78.66,0
2026-09-18 13:30:00+00:00,78.61000061035156,78.6500015258789,78.51000213623047,78.52999877929688,6315439
2026-09-18 14:30:00+00:00,78.53500366210938,78.55000305175781,78.48999786376953,78.5250015258789,4011364
2026-09-18 15:30:00+00:00,78.52999877929688,78.52999877929688,78.4800033569336,78.50499725341797,2681648
2026-09-18 16:30:00+00:00,78.50499725341797,78.51000213623047,78.48999786376953,78.50499725341797,4937180
2026-09-18 17:30:00+00:00,78.50499725341797,78.54499816894531,78.5,78.53500366210938,4211223
2026-09-18 18:30:00+00:00,78.53500366210938,78.56999969482422,78.52999877929688,78.53500366210938,4607134
2026-09-18 19:30:00+00:00,78.53500366210938,78.56999969482422,78.52999877929688,78.55000305175781,4247779
2026-09-18 20:00:00+00:00,78.54,78.647,78.5193,78.53,0
2026-09-18 21:00:00+00:00,78.6,78.77,78.4941,78.63,0
2026-09-18 22:00:00+00:00,78.63,78.63,78.5841,78.5841,0
2026-09-18 23:00:00+00:00,78.5841,78.6,78.5841,78.6,0
2026-09-21 08:00:00+00:00,78.77,78.77,78.47,78.47,0
